County,Year,Deaths,County_Name,State
"St. Charles County, MO",2011.0,49.0,St. Charles County, MO
"St. Charles County, MO",2012.0,37.0,St. Charles County, MO
"St. Charles County, MO",2013.0,43.0,St. Charles County, MO
"St. Charles County, MO",2014.0,54.0,St. Charles County, MO
"St. Charles County, MO",2015.0,51.0,St. Charles County, MO
"St. Charles Parish, LA",2004.0,12.0,St. Charles Parish, LA
"St. Charles Parish, LA",2006.0,11.0,St. Charles Parish, LA
"St. Charles Parish, LA",2007.0,11.0,St. Charles Parish, LA
"St. Charles Parish, LA",2013.0,14.0,St. Charles Parish, LA
"St. Charles Parish, LA",2015.0,13.0,St. Charles Parish, LA
"St. Clair County, AL",2007.0,10.0,St. Clair County, AL
"St. Clair County, AL",2009.0,11.0,St. Clair County, AL
"St. Clair County, AL",2010.0,14.0,St. Clair County, AL
"St. Clair County, AL",2011.0,14.0,St. Clair County, AL
"St. Clair County, AL",2013.0,17.0,St. Clair County, AL
"St. Clair County, AL",2014.0,21.0,St. Clair County, AL
"St. Clair County, AL",2015.0,15.0,St. Clair County, AL
"St. Clair County, IL",2004.0,13.0,St. Clair County, IL
"St. Clair County, IL",2006.0,17.0,St. Clair County, IL
"St. Clair County, IL",2007.0,15.0,St. Clair County, IL
"St. Clair County, IL",2008.0,27.0,St. Clair County, IL
"St. Clair County, IL",2009.0,29.0,St. Clair County, IL
"St. Clair County, IL",2010.0,24.0,St. Clair County, IL
"St. Clair County, IL",2011.0,32.0,St. Clair County, IL
"St. Clair County, IL",2012.0,43.0,St. Clair County, IL
"St. Clair County, IL",2013.0,33.0,St. Clair County, IL
"St. Clair County, IL",2014.0,44.0,St. Clair County, IL
"St. Clair County, IL",2015.0,34.0,St. Clair County, IL
"St. Clair County, MI",2003.0,11.0,St. Clair County, MI
"St. Clair County, MI",2005.0,15.0,St. Clair County, MI
"St. Clair County, MI",2006.0,16.0,St. Clair County, MI
"St. Clair County, MI",2007.0,16.0,St. Clair County, MI
"St. Clair County, MI",2008.0,22.0,St. Clair County, MI
"St. Clair County, MI",2009.0,35.0,St. Clair County, MI
"St. Clair County, MI",2010.0,34.0,St. Clair County, MI
"St. Clair County, MI",2011.0,27.0,St. Clair County, MI
"St. Clair County, MI",2012.0,22.0,St. Clair County, MI
"St. Clair County, MI",2013.0,35.0,St. Clair County, MI
"St. Clair County, MI",2014.0,36.0,St. Clair County, MI
"St. Clair County, MI",2015.0,30.0,St. Clair County, MI
"St. Francois County, MO",2003.0,12.0,St. Francois County, MO
"St. Francois County, MO",2004.0,18.0,St. Francois County, MO
"St. Francois County, MO",2005.0,19.0,St. Francois County, MO
"St. Francois County, MO",2006.0,16.0,St. Francois County, MO
"St. Francois County, MO",2008.0,10.0,St. Francois County, MO
"St. Francois County, MO",2009.0,21.0,St. Francois County, MO
"St. Francois County, MO",2010.0,12.0,St. Francois County, MO
"St. Francois County, MO",2011.0,16.0,St. Francois County, MO
"St. Francois County, MO",2012.0,25.0,St. Francois County, MO
"St. Francois County, MO",2013.0,21.0,St. Francois County, MO
"St. Francois County, MO",2014.0,28.0,St. Francois County, MO
"St. Francois County, MO",2015.0,17.0,St. Francois County, MO
"St. John the Baptist Parish, LA",2010.0,10.0,St. John the Baptist Parish, LA
"St. Johns County, FL",2004.0,10.0,St. Johns County, FL
"St. Johns County, FL",2006.0,11.0,St. Johns County, FL
"St. Johns County, FL",2007.0,13.0,St. Johns County, FL
"St. Johns County, FL",2009.0,11.0,St. Johns County, FL
"St. Johns County, FL",2010.0,15.0,St. Johns County, FL
"St. Johns County, FL",2011.0,19.0,St. Johns County, FL
"St. Johns County, FL",2012.0,13.0,St. Johns County, FL
"St. Johns County, FL",2013.0,11.0,St. Johns County, FL
"St. Johns County, FL",2014.0,17.0,St. Johns County, FL
"St. Johns County, FL",2015.0,17.0,St. Johns County, FL
"St. Joseph County, IN",2004.0,15.0,St. Joseph County, IN
"St. Joseph County, IN",2005.0,19.0,St. Joseph County, IN
"St. Joseph County, IN",2006.0,14.0,St. Joseph County, IN
"St. Joseph County, IN",2007.0,23.0,St. Joseph County, IN
"St. Joseph County, IN",2008.0,15.0,St. Joseph County, IN
"St. Joseph County, IN",2009.0,20.0,St. Joseph County, IN
"St. Joseph County, IN",2010.0,21.0,St. Joseph County, IN
"St. Joseph County, IN",2011.0,33.0,St. Joseph County, IN
"St. Joseph County, IN",2012.0,26.0,St. Joseph County, IN
"St. Joseph County, IN",2013.0,33.0,St. Joseph County, IN
"St. Joseph County, IN",2014.0,31.0,St. Joseph County, IN
"St. Joseph County, IN",2015.0,51.0,St. Joseph County, IN
"St. Landry Parish, LA",2003.0,10.0,St. Landry Parish, LA
"St. Landry Parish, LA",2005.0,23.0,St. Landry Parish, LA
"St. Landry Parish, LA",2006.0,22.0,St. Landry Parish, LA
"St. Landry Parish, LA",2007.0,14.0,St. Landry Parish, LA
"St. Landry Parish, LA",2008.0,16.0,St. Landry Parish, LA
"St. Landry Parish, LA",2015.0,10.0,St. Landry Parish, LA
"St. Lawrence County, NY",2015.0,12.0,St. Lawrence County, NY
"St. Louis County, MN",2003.0,15.0,St. Louis County, MN
"St. Louis County, MN",2007.0,11.0,St. Louis County, MN
"St. Louis County, MN",2009.0,24.0,St. Louis County, MN
"St. Louis County, MN",2010.0,16.0,St. Louis County, MN
"St. Louis County, MN",2011.0,14.0,St. Louis County, MN
"St. Louis County, MN",2012.0,16.0,St. Louis County, MN
"St. Louis County, MN",2013.0,20.0,St. Louis County, MN
"St. Louis County, MN",2014.0,30.0,St. Louis County, MN
"St. Louis County, MN",2015.0,30.0,St. Louis County, MN
"St. Louis County, MO",2003.0,45.0,St. Louis County, MO
"St. Louis County, MO",2004.0,59.0,St. Louis County, MO
"St. Louis County, MO",2005.0,69.0,St. Louis County, MO
"St. Louis County, MO",2006.0,86.0,St. Louis County, MO
"St. Louis County, MO",2007.0,63.0,St. Louis County, MO
"St. Louis County, MO",2008.0,91.0,St. Louis County, MO
"St. Louis County, MO",2009.0,97.0,St. Louis County, MO
"St. Louis County, MO",2010.0,124.0,St. Louis County, MO
"St. Louis County, MO",2011.0,143.0,St. Louis County, MO
"St. Louis County, MO",2012.0,120.0,St. Louis County, MO
"St. Louis County, MO",2013.0,146.0,St. Louis County, MO
"St. Louis County, MO",2014.0,171.0,St. Louis County, MO
"St. Louis County, MO",2015.0,142.0,St. Louis County, MO
"St. Louis city, MO",2003.0,49.0,St. Louis city, MO
"St. Louis city, MO",2004.0,42.0,St. Louis city, MO
"St. Louis city, MO",2005.0,37.0,St. Louis city, MO
"St. Louis city, MO",2006.0,66.0,St. Louis city, MO
"St. Louis city, MO",2007.0,50.0,St. Louis city, MO
"St. Louis city, MO",2008.0,50.0,St. Louis city, MO
"St. Louis city, MO",2009.0,58.0,St. Louis city, MO
"St. Louis city, MO",2010.0,64.0,St. Louis city, MO
"St. Louis city, MO",2011.0,82.0,St. Louis city, MO
"St. Louis city, MO",2012.0,66.0,St. Louis city, MO
"St. Louis city, MO",2013.0,85.0,St. Louis city, MO
"St. Louis city, MO",2014.0,111.0,St. Louis city, MO
"St. Louis city, MO",2015.0,94.0,St. Louis city, MO
"St. Lucie County, FL",2003.0,21.0,St. Lucie County, FL
"St. Lucie County, FL",2004.0,27.0,St. Lucie County, FL
"St. Lucie County, FL",2005.0,25.0,St. Lucie County, FL
"St. Lucie County, FL",2006.0,28.0,St. Lucie County, FL
"St. Lucie County, FL",2007.0,46.0,St. Lucie County, FL
"St. Lucie County, FL",2008.0,34.0,St. Lucie County, FL
"St. Lucie County, FL",2009.0,46.0,St. Lucie County, FL
"St. Lucie County, FL",2010.0,43.0,St. Lucie County, FL
"St. Lucie County, FL",2011.0,40.0,St. Lucie County, FL
"St. Lucie County, FL",2012.0,29.0,St. Lucie County, FL
"St. Lucie County, FL",2013.0,33.0,St. Lucie County, FL
"St. Lucie County, FL",2014.0,39.0,St. Lucie County, FL
"St. Lucie County, FL",2015.0,41.0,St. Lucie County, FL
"St. Mary Parish, LA",2008.0,11.0,St. Mary Parish, LA
"St. Mary Parish, LA",2009.0,12.0,St. Mary Parish, LA
"St. Mary's County, MD",2008.0,11.0,St. Mary's County, MD
"St. Mary's County, MD",2010.0,11.0,St. Mary's County, MD
"St. Mary's County, MD",2015.0,11.0,St. Mary's County, MD
"St. Tammany Parish, LA",2003.0,40.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2004.0,44.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2005.0,55.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2006.0,64.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2007.0,63.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2008.0,51.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2009.0,36.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2010.0,42.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2011.0,39.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2012.0,40.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2013.0,66.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2014.0,63.0,St. Tammany Parish, LA
"St. Tammany Parish, LA",2015.0,61.0,St. Tammany Parish, LA
"Stafford County, VA",2007.0,11.0,Stafford County, VA
"Stafford County, VA",2013.0,13.0,Stafford County, VA
"Stafford County, VA",2014.0,10.0,Stafford County, VA
"Stafford County, VA",2015.0,16.0,Stafford County, VA
"Stanislaus County, CA",2003.0,67.0,Stanislaus County, CA
"Stanislaus County, CA",2004.0,78.0,Stanislaus County, CA
"Stanislaus County, CA",2005.0,67.0,Stanislaus County, CA
"Stanislaus County, CA",2006.0,77.0,Stanislaus County, CA
"Stanislaus County, CA",2007.0,68.0,Stanislaus County, CA
"Stanislaus County, CA",2008.0,50.0,Stanislaus County, CA
"Stanislaus County, CA",2009.0,60.0,Stanislaus County, CA
"Stanislaus County, CA",2010.0,83.0,Stanislaus County, CA
"Stanislaus County, CA",2011.0,70.0,Stanislaus County, CA
"Stanislaus County, CA",2012.0,66.0,Stanislaus County, CA
"Stanislaus County, CA",2013.0,69.0,Stanislaus County, CA
"Stanislaus County, CA",2014.0,64.0,Stanislaus County, CA
"Stanislaus County, CA",2015.0,112.0,Stanislaus County, CA
"Stanly County, NC",2007.0,11.0,Stanly County, NC
"Stanly County, NC",2010.0,17.0,Stanly County, NC
"Stanly County, NC",2011.0,10.0,Stanly County, NC
"Stanly County, NC",2012.0,10.0,Stanly County, NC
"Stanly County, NC",2013.0,10.0,Stanly County, NC
"Stanly County, NC",2015.0,11.0,Stanly County, NC
"Stark County, OH",2003.0,10.0,Stark County, OH
"Stark County, OH",2004.0,15.0,Stark County, OH
"Stark County, OH",2005.0,16.0,Stark County, OH
"Stark County, OH",2006.0,25.0,Stark County, OH
"Stark County, OH",2007.0,25.0,Stark County, OH
"Stark County, OH",2008.0,30.0,Stark County, OH
"Stark County, OH",2009.0,16.0,Stark County, OH
"Stark County, OH",2010.0,39.0,Stark County, OH
"Stark County, OH",2011.0,40.0,Stark County, OH
"Stark County, OH",2012.0,36.0,Stark County, OH
"Stark County, OH",2013.0,42.0,Stark County, OH
"Stark County, OH",2014.0,59.0,Stark County, OH
"Stark County, OH",2015.0,60.0,Stark County, OH
"Starke County, IN",2007.0,11.0,Starke County, IN
"Starke County, IN",2009.0,12.0,Starke County, IN
"Stearns County, MN",2009.0,14.0,Stearns County, MN
"Stearns County, MN",2011.0,11.0,Stearns County, MN
"Stearns County, MN",2013.0,16.0,Stearns County, MN
"Stearns County, MN",2014.0,10.0,Stearns County, MN
"Stearns County, MN",2015.0,16.0,Stearns County, MN
"Stephens County, OK",2012.0,16.0,Stephens County, OK
"Steuben County, NY",2007.0,10.0,Steuben County, NY
"Steuben County, NY",2014.0,11.0,Steuben County, NY
"Stevens County, WA",2006.0,13.0,Stevens County, WA
"Stevens County, WA",2008.0,11.0,Stevens County, WA
"Stokes County, NC",2008.0,12.0,Stokes County, NC
"Stokes County, NC",2011.0,14.0,Stokes County, NC
"Stokes County, NC",2015.0,13.0,Stokes County, NC
"Strafford County, NH",2003.0,12.0,Strafford County, NH
"Strafford County, NH",2004.0,10.0,Strafford County, NH
"Strafford County, NH",2005.0,14.0,Strafford County, NH
"Strafford County, NH",2006.0,10.0,Strafford County, NH
"Strafford County, NH",2007.0,10.0,Strafford County, NH
"Strafford County, NH",2009.0,15.0,Strafford County, NH
"Strafford County, NH",2010.0,10.0,Strafford County, NH
"Strafford County, NH",2011.0,12.0,Strafford County, NH
"Strafford County, NH",2012.0,10.0,Strafford County, NH
"Strafford County, NH",2013.0,17.0,Strafford County, NH
"Strafford County, NH",2014.0,34.0,Strafford County, NH
"Strafford County, NH",2015.0,39.0,Strafford County, NH
"Suffolk County, MA",2003.0,129.0,Suffolk County, MA
"Suffolk County, MA",2004.0,94.0,Suffolk County, MA
"Suffolk County, MA",2005.0,101.0,Suffolk County, MA
"Suffolk County, MA",2006.0,156.0,Suffolk County, MA
"Suffolk County, MA",2007.0,137.0,Suffolk County, MA
"Suffolk County, MA",2008.0,98.0,Suffolk County, MA
"Suffolk County, MA",2009.0,134.0,Suffolk County, MA
"Suffolk County, MA",2010.0,93.0,Suffolk County, MA
"Suffolk County, MA",2011.0,117.0,Suffolk County, MA
"Suffolk County, MA",2012.0,100.0,Suffolk County, MA
"Suffolk County, MA",2013.0,131.0,Suffolk County, MA
"Suffolk County, MA",2014.0,145.0,Suffolk County, MA
"Suffolk County, MA",2015.0,195.0,Suffolk County, MA
"Suffolk County, NY",2003.0,22.0,Suffolk County, NY
"Suffolk County, NY",2004.0,12.0,Suffolk County, NY
"Suffolk County, NY",2005.0,14.0,Suffolk County, NY
"Suffolk County, NY",2006.0,141.0,Suffolk County, NY
"Suffolk County, NY",2007.0,158.0,Suffolk County, NY
"Suffolk County, NY",2008.0,167.0,Suffolk County, NY
"Suffolk County, NY",2009.0,141.0,Suffolk County, NY
"Suffolk County, NY",2010.0,169.0,Suffolk County, NY
"Suffolk County, NY",2011.0,245.0,Suffolk County, NY
"Suffolk County, NY",2012.0,262.0,Suffolk County, NY
"Suffolk County, NY",2013.0,241.0,Suffolk County, NY
"Suffolk County, NY",2014.0,248.0,Suffolk County, NY
"Suffolk County, NY",2015.0,269.0,Suffolk County, NY
"Sullivan County, NY",2006.0,14.0,Sullivan County, NY
"Sullivan County, NY",2007.0,10.0,Sullivan County, NY
"Sullivan County, NY",2008.0,14.0,Sullivan County, NY
"Sullivan County, NY",2011.0,29.0,Sullivan County, NY
"Sullivan County, NY",2012.0,12.0,Sullivan County, NY
"Sullivan County, NY",2013.0,17.0,Sullivan County, NY
"Sullivan County, NY",2014.0,18.0,Sullivan County, NY
"Sullivan County, NY",2015.0,18.0,Sullivan County, NY
"Sullivan County, TN",2004.0,26.0,Sullivan County, TN
"Sullivan County, TN",2005.0,14.0,Sullivan County, TN
"Sullivan County, TN",2006.0,24.0,Sullivan County, TN
"Sullivan County, TN",2007.0,27.0,Sullivan County, TN
"Sullivan County, TN",2008.0,23.0,Sullivan County, TN
"Sullivan County, TN",2009.0,19.0,Sullivan County, TN
"Sullivan County, TN",2010.0,19.0,Sullivan County, TN
"Sullivan County, TN",2011.0,19.0,Sullivan County, TN
"Sullivan County, TN",2012.0,18.0,Sullivan County, TN
"Sullivan County, TN",2013.0,23.0,Sullivan County, TN
"Sullivan County, TN",2014.0,37.0,Sullivan County, TN
"Sullivan County, TN",2015.0,29.0,Sullivan County, TN
"Summit County, OH",2003.0,48.0,Summit County, OH
"Summit County, OH",2004.0,59.0,Summit County, OH
"Summit County, OH",2005.0,50.0,Summit County, OH
"Summit County, OH",2006.0,53.0,Summit County, OH
"Summit County, OH",2007.0,66.0,Summit County, OH
"Summit County, OH",2008.0,47.0,Summit County, OH
"Summit County, OH",2009.0,38.0,Summit County, OH
"Summit County, OH",2010.0,85.0,Summit County, OH
"Summit County, OH",2011.0,67.0,Summit County, OH
"Summit County, OH",2012.0,92.0,Summit County, OH
"Summit County, OH",2013.0,96.0,Summit County, OH
"Summit County, OH",2014.0,134.0,Summit County, OH
"Summit County, OH",2015.0,187.0,Summit County, OH
"Sumner County, TN",2003.0,14.0,Sumner County, TN
"Sumner County, TN",2005.0,14.0,Sumner County, TN
"Sumner County, TN",2006.0,14.0,Sumner County, TN
"Sumner County, TN",2008.0,12.0,Sumner County, TN
"Sumner County, TN",2009.0,16.0,Sumner County, TN
"Sumner County, TN",2010.0,17.0,Sumner County, TN
"Sumner County, TN",2011.0,19.0,Sumner County, TN
"Sumner County, TN",2012.0,14.0,Sumner County, TN
"Sumner County, TN",2013.0,20.0,Sumner County, TN
"Sumner County, TN",2014.0,27.0,Sumner County, TN
"Sumner County, TN",2015.0,22.0,Sumner County, TN
"Sumter County, FL",2015.0,12.0,Sumter County, FL
"Surry County, NC",2005.0,12.0,Surry County, NC
"Surry County, NC",2006.0,13.0,Surry County, NC
"Surry County, NC",2009.0,14.0,Surry County, NC
"Surry County, NC",2010.0,16.0,Surry County, NC
"Surry County, NC",2011.0,14.0,Surry County, NC
"Surry County, NC",2012.0,12.0,Surry County, NC
"Surry County, NC",2014.0,13.0,Surry County, NC
"Surry County, NC",2015.0,11.0,Surry County, NC
"Susquehanna County, PA",2013.0,10.0,Susquehanna County, PA
"Susquehanna County, PA",2014.0,16.0,Susquehanna County, PA
"Susquehanna County, PA",2015.0,10.0,Susquehanna County, PA
"Sussex County, DE",2004.0,11.0,Sussex County, DE
"Sussex County, DE",2007.0,10.0,Sussex County, DE
"Sussex County, DE",2008.0,19.0,Sussex County, DE
"Sussex County, DE",2009.0,27.0,Sussex County, DE
"Sussex County, DE",2010.0,28.0,Sussex County, DE
"Sussex County, DE",2011.0,33.0,Sussex County, DE
"Sussex County, DE",2012.0,18.0,Sussex County, DE
"Sussex County, DE",2013.0,27.0,Sussex County, DE
"Sussex County, DE",2014.0,30.0,Sussex County, DE
"Sussex County, DE",2015.0,40.0,Sussex County, DE
"Sussex County, NJ",2003.0,13.0,Sussex County, NJ
"Sussex County, NJ",2004.0,11.0,Sussex County, NJ
"Sussex County, NJ",2006.0,10.0,Sussex County, NJ
"Sussex County, NJ",2010.0,18.0,Sussex County, NJ
"Sussex County, NJ",2011.0,12.0,Sussex County, NJ
"Sussex County, NJ",2012.0,14.0,Sussex County, NJ
"Sussex County, NJ",2013.0,15.0,Sussex County, NJ
"Sussex County, NJ",2014.0,13.0,Sussex County, NJ
"Sussex County, NJ",2015.0,24.0,Sussex County, NJ
"Sutter County, CA",2011.0,10.0,Sutter County, CA
"Sutter County, CA",2012.0,12.0,Sutter County, CA
"Sweetwater County, WY",2014.0,13.0,Sweetwater County, WY
"Talladega County, AL",2012.0,10.0,Talladega County, AL
"Talladega County, AL",2013.0,11.0,Talladega County, AL
"Tangipahoa Parish, LA",2004.0,17.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2005.0,31.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2006.0,24.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2007.0,27.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2008.0,21.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2009.0,20.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2010.0,29.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2011.0,20.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2013.0,20.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2014.0,24.0,Tangipahoa Parish, LA
"Tangipahoa Parish, LA",2015.0,24.0,Tangipahoa Parish, LA
"Taos County, NM",2012.0,11.0,Taos County, NM
"Tarrant County, TX",2003.0,134.0,Tarrant County, TX
"Tarrant County, TX",2004.0,108.0,Tarrant County, TX
"Tarrant County, TX",2005.0,101.0,Tarrant County, TX
"Tarrant County, TX",2006.0,105.0,Tarrant County, TX
"Tarrant County, TX",2007.0,118.0,Tarrant County, TX
"Tarrant County, TX",2008.0,115.0,Tarrant County, TX
"Tarrant County, TX",2009.0,136.0,Tarrant County, TX
"Tarrant County, TX",2010.0,115.0,Tarrant County, TX
"Tarrant County, TX",2011.0,151.0,Tarrant County, TX
"Tarrant County, TX",2012.0,159.0,Tarrant County, TX
"Tarrant County, TX",2013.0,127.0,Tarrant County, TX
"Tarrant County, TX",2014.0,181.0,Tarrant County, TX
"Tarrant County, TX",2015.0,156.0,Tarrant County, TX
"Taylor County, KY",2012.0,10.0,Taylor County, KY
"Taylor County, TX",2003.0,15.0,Taylor County, TX
"Taylor County, TX",2004.0,10.0,Taylor County, TX
"Taylor County, TX",2005.0,11.0,Taylor County, TX
"Taylor County, TX",2007.0,10.0,Taylor County, TX
"Taylor County, TX",2008.0,13.0,Taylor County, TX
"Taylor County, TX",2009.0,12.0,Taylor County, TX
"Taylor County, TX",2010.0,12.0,Taylor County, TX
"Taylor County, TX",2011.0,14.0,Taylor County, TX
"Taylor County, TX",2012.0,12.0,Taylor County, TX
"Taylor County, TX",2013.0,10.0,Taylor County, TX
"Taylor County, TX",2014.0,15.0,Taylor County, TX
"Taylor County, TX",2015.0,18.0,Taylor County, TX
"Tazewell County, IL",2004.0,10.0,Tazewell County, IL
"Tazewell County, IL",2008.0,17.0,Tazewell County, IL
"Tazewell County, IL",2009.0,13.0,Tazewell County, IL
